Type of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Day Type,Day Part,Name of Metro Area,Average Daily Zone Traffic (StL Index),Percent by Home Location
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Aberdeen, SD",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Scranton--Wilkes-Barre, PA",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"New York-Northern New Jersey-Long Island, NY-NJ-PA",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Sioux City, IA-NE-SD",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Spirit Lake, IA",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Springfield, MO",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Stevens Point, WI",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Tampa-St. Petersburg-Clearwater, FL",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Toledo, OH",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Vermillion, SD",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Wahpeton, ND-MN",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Watertown-Fort Atkinson, WI",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Whitewater, WI",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Wichita, KS",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Lafayette, IN",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),3: Afternoon (12noon-4pm),"Las Vegas-Paradise, NV",1799,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Minneapolis-St. Paul-Bloomington, MN-WI",1511,0.823
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Duluth, MN-WI",1511,0.011
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Rochester, MN",1511,0.008
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Eau Claire, WI",1511,0.008
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"St. Cloud, MN",1511,0.008
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Chicago-Joliet-Naperville, IL-IN-WI",1511,0.006
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Mankato-North Mankato, MN",1511,0.005
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Fargo, ND-MN",1511,0.005
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Brainerd, MN",1511,0.004
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Milwaukee-Waukesha-West Allis, WI",1511,0.003
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Red Wing, MN",1511,0.003
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Faribault-Northfield, MN",1511,0.003
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Mason City, IA",1511,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Grand Forks, ND-MN",1511,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Sacramento--Arden-Arcade--Roseville, CA",1511,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Menomonie, WI",1511,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Green Bay, WI",1511,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Hutchinson, MN",1511,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Des Moines-West Des Moines, IA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Wausau, WI",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Denver-Aurora-Broomfield, CO",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Los Angeles-Long Beach-Santa Ana, CA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Dallas-Fort Worth-Arlington, TX",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"La Crosse, WI-MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Kansas City, MO-KS",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Sioux Falls, SD",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Seattle-Tacoma-Bellevue, WA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Appleton, WI",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Alexandria, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Phoenix-Mesa-Glendale, AZ",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Boston-Cambridge-Quincy, MA-NH",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Owatonna, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Albert Lea, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"New York-Northern New Jersey-Long Island, NY-NJ-PA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Detroit-Warren-Livonia, MI",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Winona, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"San Jose-Sunnyvale-Santa Clara, CA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Willmar, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Watertown, SD",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Waterloo-Cedar Falls, IA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Washington-Arlington-Alexandria, DC-VA-MD-WV",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Vermillion, SD",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Tulsa, OK",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Tampa-St. Petersburg-Clearwater, FL",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"San Francisco-Oakland-Fremont, CA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"San Diego-Carlsbad-San Marcos, CA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"San Antonio-New Braunfels, TX",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Salinas, CA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Rapid City, SD",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Pella, IA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Palm Bay-Melbourne-Titusville, FL",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Oshkosh-Neenah, WI",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Orlando-Kissimmee-Sanford, FL",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Omaha-Council Bluffs, NE-IA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Minot, ND",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Miami-Fort Lauderdale-Pompano Beach, FL",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Marshall, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Madison, WI",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Lawrence, KS",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Janesville, WI",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Jamestown-Dunkirk-Fredonia, NY",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Fresno, CA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Fergus Falls, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Fayetteville, NC",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Fairmont, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Charlotte-Gastonia-Rock Hill, NC-SC",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Boulder, CO",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Bismarck, ND",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Bemidji, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Beaver Dam, WI",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Baraboo, WI",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Austin-Round Rock-San Marcos, TX",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Austin, MN",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Atlanta-Sandy Springs-Marietta, GA",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Akron, OH",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,0: All Days (M-Su),4: Evening (4pm-8pm),"Aberdeen, SD",1511,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Minneapolis-St. Paul-Bloomington, MN-WI",3561,0.796
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Duluth, MN-WI",3561,0.013
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"St. Cloud, MN",3561,0.008
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Chicago-Joliet-Naperville, IL-IN-WI",3561,0.008
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Rochester, MN",3561,0.008
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Eau Claire, WI",3561,0.007
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Brainerd, MN",3561,0.004
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Mankato-North Mankato, MN",3561,0.004
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Fargo, ND-MN",3561,0.004
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Milwaukee-Waukesha-West Allis, WI",3561,0.004
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Faribault-Northfield, MN",3561,0.003
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Red Wing, MN",3561,0.003
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Los Angeles-Long Beach-Santa Ana, CA",3561,0.003
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Des Moines-West Des Moines, IA",3561,0.003
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Sioux Falls, SD",3561,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Grand Forks, ND-MN",3561,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Hutchinson, MN",3561,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Menomonie, WI",3561,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Kansas City, MO-KS",3561,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Dallas-Fort Worth-Arlington, TX",3561,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Owatonna, MN",3561,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Phoenix-Mesa-Glendale, AZ",3561,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Omaha-Council Bluffs, NE-IA",3561,0.002
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Rapid City, SD",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Washington-Arlington-Alexandria, DC-VA-MD-WV",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Fergus Falls, MN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Willmar, MN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Wausau, WI",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Bismarck, ND",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"La Crosse, WI-MN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Austin-Round Rock-San Marcos, TX",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Atlanta-Sandy Springs-Marietta, GA",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Alexandria, MN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Albert Lea, MN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Tucson, AZ",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Seattle-Tacoma-Bellevue, WA",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"San Diego-Carlsbad-San Marcos, CA",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Detroit-Warren-Livonia, MI",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Winona, MN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Boston-Cambridge-Quincy, MA-NH",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Tampa-St. Petersburg-Clearwater, FL",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Tulsa, OK",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Waterloo-Cedar Falls, IA",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"New York-Northern New Jersey-Long Island, NY-NJ-PA",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Bemidji, MN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"New Ulm, MN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Sacramento--Arden-Arcade--Roseville, CA",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Fresno, CA",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Green Bay, WI",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Houston-Sugar Land-Baytown, TX",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Indianapolis-Carmel, IN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Iowa City, IA",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Laramie, WY",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Las Vegas-Paradise, NV",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Fayetteville-Springdale-Rogers, AR-MO",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Raleigh-Cary, NC",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Madison, WI",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Marshall, MN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Mason City, IA",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Miami-Fort Lauderdale-Pompano Beach, FL",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Minot, ND",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Nashville-Davidson--Murfreesboro--Franklin, TN",3561,0.001
Personal,Visitors,Trip Start,5030000000001054199,Como,1: Weekday (M-F),0: All Day (12am-12am),"Peoria, IL",3561,0.001
